,UserID,Item1,Item2,bitClassification
3242,644,945,1879,1
3243,3789,1162,833,0
3244,5262,390,173,0
3245,3590,409,3635,1
3246,2107,2986,582,0
3247,5077,222,3650,0
3248,1138,2742,2593,1
3249,3746,639,394,0
3250,4394,1135,1772,1
3251,1503,2246,448,0
3252,5055,1378,222,1
3253,4262,979,1642,1
3254,1462,443,1068,1
3255,78,3072,2861,0
3256,5843,1310,756,0
3257,3351,3085,618,0
3258,772,439,773,1
3259,1633,290,3655,0
3260,88,3041,3685,1
3261,566,654,2257,0
3262,2428,2923,1712,1
3263,599,1114,3705,0
3264,3872,1172,1671,0
3265,207,269,2475,1
3266,2837,3423,3235,1
3267,4738,1540,639,1
3268,2237,1640,2010,1
3269,4963,359,194,0
3270,4858,1800,2473,0
3271,4304,2394,388,0
3272,458,1759,845,0
3273,4170,549,3556,0
3274,829,412,1532,0
3275,2382,2661,2920,1
3276,3884,1576,1487,1
3277,5506,3538,685,1
3278,209,3314,3088,1
3279,1385,3133,213,1
3280,1701,1098,2410,0
3281,1803,710,1404,0
3282,5277,699,2422,1
3283,3298,2394,2541,0
3284,1308,1117,2223,1
3285,5542,3036,2206,0
3286,3150,1585,2834,0
3287,2602,2939,2420,1
3288,4015,1313,2664,1
3289,5711,3115,3146,0
3290,4923,2756,2467,1
3291,3735,446,168,1
3292,2564,1132,1549,0
3293,4598,2862,3280,0
3294,2028,2401,3385,0
3295,341,1693,3460,0
3296,1329,3684,1302,0
3297,2663,2013,3070,0
3298,2632,2717,2694,0
3299,1078,954,1584,1
3300,5215,3488,2058,1
3301,4483,641,3053,0
3302,249,53,690,0
3303,1494,1062,815,0
3304,4995,901,659,0
3305,5306,2117,1662,1
3306,5600,1426,418,0
3307,1190,1394,64,0
3308,5597,978,641,1
3309,2820,99,408,1
3310,2024,3686,2596,0
3311,4383,2820,2290,0
3312,1947,2239,3347,0
3313,1222,135,1177,0
3314,402,1519,1782,1
3315,1471,3398,2761,0
3316,4928,25,2438,0
3317,4008,3337,3016,1
3318,1043,2288,1468,0
3319,5415,1553,156,0
3320,4422,3115,2099,1
3321,2887,1107,2507,1
3322,4492,3442,3677,1
3323,1904,594,1439,1
3324,1448,2126,2495,0
3325,2023,3543,72,1
3326,5034,1835,2614,0
3327,2911,1306,884,1
3328,3639,26,3224,1
3329,3003,3565,565,1
3330,5633,2602,2450,0
3331,3876,1843,3072,1
3332,428,2390,1938,0
3333,5071,2538,1267,0
3334,76,1587,2491,1
3335,3928,68,1578,0
3336,5756,847,184,0
3337,4343,507,745,1
3338,138,1319,65,1
3339,2282,1378,2147,1
3340,5782,1006,995,1
3341,5204,2147,3398,0
3342,1769,450,3423,0
3343,1930,3019,379,1
3344,2816,671,2483,0
3345,1469,3096,853,1
3346,3180,2735,556,0
3347,2757,3384,3118,1
3348,2768,2560,2797,1
3349,5416,278,2816,0
3350,5325,2806,162,1
3351,3169,3092,3581,0
3352,4920,45,826,0
3353,749,532,955,0
3354,4432,3371,2939,0
3355,976,361,2816,0
3356,1657,1887,814,1
3357,228,332,59,1
3358,2860,1529,2608,0
3359,58,1502,1413,0
3360,4192,549,2880,0
3361,4160,1198,2892,1
3362,3956,4,1594,0
3363,4988,1273,2257,1
3364,5276,3585,722,0
3365,5592,1112,1197,0
3366,1993,3371,3536,0
3367,5448,3376,2462,1
3368,1500,2172,3028,1
3369,3980,1820,842,1
3370,915,1090,980,1
3371,4466,768,251,1
3372,5221,1342,821,0
3373,2674,2127,700,0
3374,5113,473,1809,0
3375,3589,745,2109,0
3376,1631,3113,913,0
3377,338,1116,1216,0
3378,525,310,249,1
3379,4759,2135,2406,1
3380,2539,765,290,1
3381,6037,2897,662,1
3382,125,1902,1693,1
3383,4612,35,1524,0
3384,1324,3528,2824,0
3385,5051,3679,3446,0
3386,2283,3687,2173,0
3387,91,2550,726,1
3388,106,1066,458,0
3389,3662,939,1898,0
3390,2053,2569,841,1
3391,5870,2691,2530,1
3392,650,435,1661,1
3393,1440,1656,359,1
3394,5636,1743,1965,0
3395,1663,1145,6,1
3396,5535,299,2107,0
3397,2578,1642,1474,0
3398,1509,2030,3214,0
3399,885,2047,2934,0
3400,3737,2073,3374,1
3401,3651,1072,1570,0
3402,1830,175,457,0
3403,3819,779,791,1
3404,498,3172,1350,0
3405,1995,9,1222,1
3406,4183,431,3500,1
3407,4652,1344,1970,0
3408,3975,2794,40,1
3409,3288,218,97,0
3410,5713,3061,170,1
3411,3365,2990,624,0
3412,4522,1367,510,1
3413,3426,2963,3146,1
3414,4382,3607,266,1
3415,4487,3222,1805,1
3416,408,3632,2010,1
3417,5814,429,2596,0
3418,290,3203,828,1
3419,2016,1453,1645,0
3420,4890,3426,3635,1
3421,291,1153,1037,0
3422,3907,2862,1858,0
3423,4739,2760,582,0
3424,5671,2168,457,1
3425,5900,859,607,0
3426,4661,828,1972,1
3427,4358,3653,452,1
3428,4021,2675,2421,0
3429,623,380,374,0
3430,5081,1375,299,1
3431,4355,1972,3304,0
3432,887,690,3155,1
3433,5,3301,26,0
3434,3787,1984,2436,1
3435,5552,1816,1145,0
3436,4799,554,3118,1
3437,157,1015,3246,0
3438,6015,3204,1128,1
3439,5368,2915,1910,1
3440,3929,2714,320,1
3441,2801,1730,2453,1
3442,1381,1103,1439,1
3443,824,2426,1022,1
3444,5056,3677,2809,1
3445,559,3125,827,0
3446,4133,1043,2897,1
3447,4109,3172,457,0
3448,2517,630,151,0
3449,2298,1204,1723,1
3450,5585,2573,2473,1
3451,840,1117,612,0
3452,1094,2560,710,1
3453,5619,3188,424,1
3454,2996,3235,2460,0
3455,4784,3062,3585,0
3456,1499,2643,3429,1
3457,2295,655,538,1
3458,3212,2920,3101,0
3459,260,361,3127,0
3460,4020,1957,1888,1
3461,509,1892,3459,0
3462,2275,2356,3346,1
3463,4572,428,2762,0
3464,5640,599,3675,1
3465,296,1134,1883,1
3466,2481,2854,3593,1
3467,692,1563,1471,0
3468,4481,1245,463,1
3469,591,2307,2272,1
3470,5901,3396,3701,1
3471,894,3091,1821,0
3472,3864,1291,658,0
3473,1593,301,1153,0
3474,3716,769,3309,1
3475,1024,1741,2008,1
3476,4593,2131,4,0
3477,2253,2462,2198,0
3478,1584,1381,606,1
3479,2232,127,2094,0
3480,2510,1091,3698,1
3481,4395,1258,2648,1
3482,5556,3016,3228,1
3483,5549,3106,3598,0
3484,380,119,2192,1
3485,2960,2540,669,1
3486,5930,782,138,1
3487,627,2102,3364,0
3488,899,2012,3532,0
3489,1594,1117,1806,0
3490,2215,3432,692,1
3491,3764,2444,406,1
3492,3297,1690,2436,1
3493,927,2537,3415,1
3494,3592,2520,3646,0
3495,5564,3062,1043,0
3496,1802,1639,1099,0
3497,4056,1653,2604,0
3498,4293,190,1381,1
3499,2791,1563,2590,1
3500,3826,1669,1876,1
3501,103,2362,1631,1
3502,3384,2522,1886,1
3503,362,1235,877,0
3504,3986,2410,1932,1
3505,4399,2996,800,1
3506,601,2184,3390,1
3507,4767,405,1540,0
3508,5109,904,3598,1
3509,4272,1979,2431,1
3510,455,3541,300,0
3511,1818,2914,2433,0
3512,5378,1285,2605,0
3513,1823,814,2941,0
3514,5094,3003,1744,0
3515,776,3137,1346,0
3516,2881,2404,278,1
3517,545,1849,2972,0
3518,1618,469,2097,0
3519,2604,3338,562,0
3520,3944,2921,966,0
3521,1387,2499,163,1
3522,3407,3574,1631,1
3523,1623,433,3597,0
3524,2196,3238,1164,0
3525,3030,678,1507,1
3526,5715,515,3284,1
3527,971,1880,173,0
3528,955,446,2431,1
3529,2612,398,405,1
3530,198,2727,1378,0
3531,5218,2766,479,0
3532,2188,1469,2422,1
3533,953,462,3005,1
3534,910,160,3294,0
3535,3936,1291,305,1
3536,272,75,2904,0
3537,5285,1975,932,0
3538,2767,761,2725,0
3539,1150,2162,3235,1
3540,4190,2929,995,1
3541,4604,2270,3163,1
3542,5752,2848,3652,1
3543,4214,1173,408,1
3544,1807,2880,40,1
3545,4480,306,1002,1
3546,4135,2610,2890,1
3547,5766,2425,3240,0
3548,5603,2185,3541,1
3549,1556,281,2808,0
3550,3913,962,90,1
3551,5483,129,1111,0
3552,3706,2394,2204,0
3553,5274,1918,814,1
3554,1191,1424,3031,0
3555,294,541,134,0
3556,3502,2859,3062,1
3557,3247,2524,1482,0
3558,2546,1393,3373,1
3559,374,3638,299,1
3560,2410,2411,3020,1
3561,979,11,2661,1
3562,1015,3414,3503,0
3563,2236,2465,1602,1
3564,453,2889,2469,0
3565,991,1755,3342,0
3566,2584,2102,3439,0
3567,1061,935,1703,0
3568,1796,2230,436,1
3569,5260,1438,589,0
3570,2696,3333,1076,1
3571,5887,1764,1045,0
3572,3918,2741,2292,0
3573,1296,1880,2314,0
3574,3950,1111,3505,0
3575,190,170,2481,0
3576,194,328,1729,0
3577,2008,550,3488,0
3578,5074,1213,241,1
3579,3033,3633,1782,1
3580,3888,3509,1083,1
3581,838,302,1828,1
3582,4826,2901,3433,0
3583,1089,1802,995,1
3584,5311,2273,3040,0
3585,5347,3278,3497,1
3586,500,3353,2306,0
3587,4748,1360,653,0
3588,5942,2290,1080,1
3589,4716,721,2064,0
3590,5205,1631,1137,0
3591,237,303,2013,1
3592,1824,1996,2764,0
3593,1446,3390,2645,0
3594,3593,2108,639,1
3595,5520,2091,2705,0
3596,5346,2024,274,1
3597,3305,2829,3407,1
3598,3427,428,108,0
3599,3058,1568,157,0
3600,1228,1486,306,0
3601,3401,315,745,1
3602,2240,3001,2473,1
3603,5634,1563,2211,1
3604,2373,1902,3350,1
3605,5750,397,388,0
3606,3336,2851,358,1
3607,1794,1309,2983,1
3608,720,1022,531,1
3609,4356,1990,1003,1
3610,3689,2727,1652,1
3611,3566,3309,507,1
3612,5837,498,320,1
3613,882,2676,49,1
3614,3345,3124,3575,1
3615,5786,192,1387,0
3616,4256,369,1693,1
3617,2964,2104,521,0
3618,3158,2462,3195,0
3619,1925,3613,2380,1
3620,604,98,706,1
3621,4274,2169,3321,1
3622,3293,734,1524,0
3623,2476,1856,724,1
3624,5452,834,1095,1
3625,96,642,1867,0
3626,4169,2240,2524,1
3627,4982,3510,669,0
3628,4989,3023,161,1
3629,4509,1598,419,0
3630,1098,1288,1669,1
3631,2267,1833,3273,0
3632,2224,3635,2256,0
3633,700,3163,3100,0
3634,1991,583,2980,1
3635,3721,3344,1121,0
3636,624,1677,1749,0
3637,1989,435,1678,0
3638,3085,507,1366,0
3639,5481,726,2043,0
3640,2048,3408,2696,0
3641,3458,286,21,0
3642,1662,1432,124,1
3643,1605,2513,2939,0
3644,2124,1858,639,1
3645,3934,1522,196,0
3646,4025,814,664,0
3647,3862,2432,1344,0
3648,5038,2659,639,1
3649,49,2687,1941,0
3650,2190,2559,1100,0
3651,484,2435,2432,1
3652,2827,2793,2428,0
3653,5612,3663,127,1
3654,1756,2407,615,0
3655,4592,3066,236,0
3656,1328,532,1406,0
3657,2138,856,1246,1
3658,2420,35,1118,1
3659,3183,997,2751,1
3660,2040,3541,3606,0
3661,3577,2437,2580,0
3662,3725,299,3121,0
3663,2433,556,2200,0
3664,5023,2270,684,0
3665,3392,2102,2662,0
3666,3263,3213,3651,1
3667,2321,3604,167,0
3668,1695,835,1622,1
3669,3891,1692,2858,0
3670,3125,1942,1,1
3671,2195,3393,1452,0
3672,5758,2717,2871,1
3673,3536,782,2996,0
3674,4166,2011,45,1
3675,5049,3636,3003,1
3676,527,1879,1626,0
3677,3444,14,3088,0
3678,1264,3640,900,0
3679,4033,979,2381,1
3680,3910,1703,2898,1
3681,4239,2321,52,1
3682,618,891,2530,1
3683,4635,1165,3145,1
3684,2913,2020,366,1
3685,3867,1840,706,1
3686,1718,3571,620,0
3687,3380,1474,1253,1
3688,5990,2225,1081,1
3689,2397,311,2239,1
3690,2187,2795,1040,1
3691,1876,1111,3688,0
3692,187,2697,260,0
3693,2322,3653,1486,1
3694,1927,3301,2407,1
3695,433,3365,530,0
3696,1597,3157,2830,1
3697,2957,1157,473,1
3698,1837,2273,1645,0
3699,4689,3429,163,0
3700,2716,1089,3474,0
3701,2326,3003,61,0
3702,598,129,2956,0
3703,4785,2681,560,0
3704,3624,1879,2417,0
3705,1921,3549,1794,0
3706,3304,71,2407,1
3707,3691,2760,904,0
3708,2280,367,1833,1
3709,4489,271,3521,0
3710,3834,2453,713,0
3711,370,1646,1900,1
3712,84,336,209,1
3713,206,368,2643,0
3714,3036,3513,1175,1
3715,4171,1689,2580,0
3716,2063,2190,628,0
3717,6000,1364,214,0
3718,3060,3158,2630,0
3719,3507,64,1990,1
3720,1953,3532,223,1
3721,4490,420,2732,0
3722,242,2559,854,1
3723,3531,1005,1708,1
3724,5902,1883,2402,0
3725,1112,528,1,1
3726,1070,3320,733,1
3727,871,2401,155,0
3728,4496,3288,2984,0
3729,4992,3587,2099,1
3730,322,3329,948,1
3731,5403,3014,1167,1
3732,4331,463,962,0
3733,5701,3066,37,1
3734,2771,797,602,1
3735,1994,350,13,1
3736,2227,3521,3137,1
3737,1144,2769,1486,1
3738,4249,3158,385,0
3739,4687,3373,1992,0
3740,5154,531,2064,0
3741,1528,3128,2283,0
3742,4539,1450,2110,1
3743,2159,3497,2652,1
3744,1238,477,777,0
3745,438,690,1810,1
3746,4682,1296,3665,1
3747,3509,557,1422,0
3748,470,907,1689,1
3749,2781,2099,1140,0
3750,3018,1867,366,1
3751,6039,2814,198,0
3752,2402,1254,3055,0
3753,2505,3193,1939,1
3754,224,2619,3091,1
3755,3193,104,2712,0
3756,5280,982,3373,1
3757,3821,1461,1390,0
3758,2842,1886,3028,1
3759,1019,2786,1308,1
3760,1438,1259,517,1
3761,6022,3587,2529,0
3762,4464,2978,2517,1
3763,2208,2799,706,1
3764,3327,2413,3598,1
3765,1444,460,1803,0
3766,2467,1707,1871,0
3767,2140,1382,2697,1
3768,3411,683,161,1
3769,4925,2464,2765,1
3770,5270,439,919,0
3771,2714,1039,3541,1
3772,3654,1815,767,1
3773,3091,2524,183,0
3774,2549,3292,3481,0
3775,1481,802,266,1
3776,2260,2865,638,1
3777,2005,54,1382,0
3778,1920,993,3567,1
3779,2640,171,177,1
3780,1206,2112,224,0
3781,244,3012,2409,1
3782,1084,1568,2584,0
3783,1319,645,3215,0
3784,107,2740,497,1
3785,3987,772,448,0
3786,4046,2186,3587,1
3787,2770,2985,1069,0
3788,1867,736,1692,1
3789,2691,1524,2347,0
3790,3321,3003,2645,0
3791,625,948,3147,0
3792,1028,1630,312,0
3793,3313,497,708,0
3794,4101,2350,1058,1
3795,4563,233,3422,0
3796,3438,2014,2681,1
3797,1576,3023,17,0
3798,5579,3048,1337,0
3799,1475,320,2623,0
3800,2128,1830,1453,0
3801,1707,71,1751,0
3802,1416,3595,333,0
3803,3663,3536,3433,1
3804,3538,2084,1577,1
3805,2808,1040,3324,1
3806,5589,1615,914,1
3807,2017,542,2670,0
3808,490,405,3312,0
3809,5078,223,3001,0
3810,2567,1225,3067,0
3811,5487,904,2338,1
3812,3175,158,467,1
3813,4128,782,1637,0
3814,3206,184,2653,0
3815,5030,247,1023,0
3816,5166,266,40,0
3817,5649,321,2456,1
3818,884,1253,473,0
3819,285,274,2312,0
3820,1760,238,751,1
3821,4889,1880,1547,0
3822,1030,56,459,0
3823,441,1958,129,1
3824,3800,459,1357,0
3825,5370,2524,2862,0
3826,5360,1473,2957,0
3827,2654,942,127,1
3828,5105,520,1202,1
3829,329,955,2090,0
3830,3859,2748,119,1
3831,851,359,298,0
3832,3143,1497,241,1
3833,1286,2087,486,0
3834,3309,602,567,0
3835,4469,2608,119,1
3836,160,2096,3430,1
3837,5981,399,1022,1
3838,1033,565,1984,0
3839,1931,79,2261,1
3840,4289,1739,2535,1
3841,3112,883,3335,1
3842,907,2117,1384,1
3843,3467,795,851,1
3844,3448,2885,1874,1
3845,716,1273,533,1
3846,1361,1420,1011,1
3847,789,741,2350,0
3848,2559,1557,1318,0
3849,4041,786,1313,1
3850,2279,2625,129,1
3851,3636,2013,3015,0
3852,1812,2334,14,1
3853,1877,2115,3117,0
3854,4883,1677,591,0
3855,1840,2381,3523,1
3856,5616,1784,3705,0
3857,743,3067,241,1
3858,4573,1512,3277,0
3859,5375,829,326,0
3860,5934,1993,2783,0
3861,27,532,9,0
3862,874,523,1095,1
3863,83,2443,2981,0
3864,5647,3312,929,0
3865,2607,920,1972,0
3866,202,3292,1484,1
3867,4072,1291,2272,1
3868,120,2246,919,0
3869,1795,1751,406,1
3870,3897,1495,1081,1
3871,3747,1959,1596,1
3872,5438,1711,289,0
3873,2312,127,303,0
3874,4364,2575,75,1
3875,252,2080,2078,0
3876,5227,1265,1824,0
3877,4324,1310,2349,0
3878,3973,1591,1669,1
3879,758,3143,3639,0
3880,271,3235,1864,0
3881,3355,1688,2543,1
3882,3254,56,2530,1
3883,1240,2455,827,0
3884,568,988,1579,0
3885,1123,2524,2457,0
3886,2174,3494,2595,1
3887,212,1372,2215,1
3888,3043,630,1392,0
3889,5791,2013,3498,0
3890,1417,3620,2971,1
3891,3094,2982,3118,1
3892,4804,3532,662,1
3893,503,1693,2681,0
3894,4161,634,456,0
3895,1934,3146,3011,1
3896,5400,939,2557,0
3897,216,2777,567,0
3898,1311,3150,406,1
3899,6005,2669,570,0
3900,1026,1934,2572,0
3901,2213,1088,189,1
3902,1066,926,3619,0
3903,5833,1903,2447,1
3904,3786,299,1113,0
3905,5432,433,3677,0
3906,4378,3229,609,1
3907,2489,3280,1994,1
3908,1870,854,2310,0
3909,5003,3111,1285,1
3910,1429,1666,3675,1
3911,1655,1024,2581,1
3912,4259,2760,3536,0
3913,3280,3599,3635,1
3914,3532,353,2448,0
3915,4040,540,565,0
3916,4284,3051,854,1
3917,4917,1162,1056,0
3918,3480,3675,3220,0
3919,5998,1310,1942,0
3920,945,436,1829,0
3921,3161,62,2642,1
3922,1115,1083,3546,0
3923,1822,838,1045,0
3924,273,398,409,1
3925,647,3464,3137,1
3926,5625,259,2211,1
3927,3299,2789,278,1
3928,5793,1608,1253,1
3929,143,996,102,1
3930,5602,685,776,1
3931,3388,2590,2372,0
3932,5072,3418,359,1
3933,1211,473,1250,0
3934,215,3252,726,1
3935,5198,3666,1620,0
3936,403,71,2313,0
3937,1363,1906,1584,1
3938,3396,1383,1824,0
3939,5717,3357,2581,1
3940,4332,1568,75,1
3941,3228,1391,2793,1
3942,3795,2863,2797,1
3943,2206,2610,1631,1
3944,1136,2997,3321,0
3945,3272,3536,1715,0
3946,5282,218,2547,0
3947,5263,1288,154,1
3948,632,405,828,0
3949,864,1218,2344,0
3950,4904,2820,671,1
3951,532,1476,1572,0
3952,2325,3018,3581,0
3953,5748,1874,1100,0
3954,1081,1616,463,0
3955,371,290,1424,0
3956,2669,3015,1373,0
3957,2580,1036,2211,1
3958,3629,3660,1317,0
3959,5289,1689,3419,1
3960,3360,218,1299,0
3961,1532,410,1683,0
3962,1424,2924,3251,0
3963,2702,406,2191,0
3964,4964,2375,645,1
3965,2026,1285,2602,1
3966,1612,1301,2304,1
3967,2731,2458,2270,0
3968,2500,2410,1521,1
3969,1008,1742,1486,1
3970,2596,44,1902,0
3971,1752,2401,3522,0
3972,4341,1410,353,1
3973,4335,235,2032,0
3974,2362,1565,353,1
3975,4124,2116,249,1
3976,173,1486,2142,0
3977,536,170,1332,0
3978,2528,274,321,0
3979,4290,3319,2998,0
3980,737,2734,2922,1
3981,5214,100,1900,1
3982,2438,2500,2602,1
3983,5466,338,39,1
3984,4187,1170,928,1
3985,4477,2750,124,1
3986,4053,2441,1743,1
3987,4064,1654,271,1
3988,2725,1380,31,1
3989,3943,125,835,0
3990,1176,1743,3324,0
3991,3368,136,1570,1
3992,1337,3525,241,1
3993,4012,282,3137,1
3994,5666,1601,2025,0
3995,2007,149,307,1
3996,970,1852,1735,1
3997,3124,1898,3345,1
3998,782,3018,415,0
3999,4721,707,1662,1
4000,5760,804,3196,1
4001,5011,3384,838,1
4002,806,446,3118,1
4003,4587,601,2611,0
4004,4824,2099,2427,0
4005,4348,1162,1112,1
4006,1014,1419,3109,0
4007,4406,697,1388,0
4008,1996,389,2065,1
4009,4216,2287,2794,1
4010,3865,497,746,0
4011,1685,3436,2913,1
4012,1166,3254,2646,1
4013,1402,2865,3235,1
4014,3295,2987,2208,1
4015,2733,1962,803,1
4016,4643,1178,751,1
4017,2894,3079,170,1
4018,3391,3476,414,0
4019,860,814,3235,0
4020,4948,2941,1802,1
4021,5479,738,958,1
4022,4143,1670,814,1
4023,3923,3115,964,0
4024,3184,2713,1036,1
4025,2469,2654,1973,0
4026,2436,759,2705,1
4027,1999,3148,2530,1
4028,4004,197,1670,0
4029,5725,1729,3698,1
4030,4650,2643,2545,0
4031,2002,1838,202,1
4032,5812,2566,1399,0
4033,4926,3124,2960,0
4034,4699,2600,1661,1
4035,5813,2123,28,1
4036,1025,2689,220,1
4037,2914,372,3275,1
4038,389,133,2705,1
4039,4588,861,3003,1
4040,5502,3061,371,1
4041,2368,2151,2375,1
4042,2655,2681,2261,1
4043,4669,2042,1175,1
4044,2734,2730,1765,0
4045,3613,2717,2255,0
4046,2867,1601,2872,0
4047,2012,1329,2792,0
4048,5845,1109,1319,0
4049,4350,1022,1360,1
4050,5155,3070,1611,1
4051,5962,2603,1584,1
4052,356,1662,2931,0
4053,1540,3053,1961,0
4054,5503,604,3226,0
4055,1256,1264,3341,0
4056,1640,1245,2047,1
4057,197,162,2116,0
4058,4242,2936,2540,0
4059,3813,3284,2873,0
4060,4540,3234,2075,1
4061,1831,2363,697,1
4062,3052,2425,2252,0
4063,457,1276,3062,1
4064,1334,1917,1524,1
4065,360,906,995,1
4066,3598,2520,1454,0
4067,5873,3158,2962,0
4068,4075,1109,1584,1
4069,3702,2030,1489,0
4070,3000,1760,3238,1
4071,4562,692,1438,1
4072,570,1115,278,1
4073,519,517,3124,1
4074,2784,3610,2534,0
4075,5319,878,3052,0
4076,30,3555,2093,0
4077,1838,512,3441,0
4078,5584,3178,1308,1
4079,1110,36,1473,1
4080,1489,2445,1605,0
4081,5096,534,3233,1
4082,5380,799,3099,0
4083,1339,2893,490,1
4084,2387,2624,2682,0
4085,2811,1562,3542,1
4086,5828,276,135,1
4087,3790,2087,1974,0
4088,510,273,2461,0
4089,2895,927,1072,1
4090,2225,3098,2149,0
4091,5878,266,1862,0
4092,199,2507,2148,0
4093,2266,2689,2101,1
4094,3472,2517,1622,1
4095,2648,3018,3440,0
4096,4014,1806,1433,0
4097,3200,1972,3403,0
4098,5664,2914,40,1
4099,578,2557,192,1
4100,5967,1111,3614,0
4101,5043,2431,3522,0
4102,1491,1720,1631,1
4103,3162,1880,2207,0
4104,5655,2765,1438,0
4105,3057,3017,2013,1
4106,778,725,87,1
4107,5337,2993,645,0
4108,225,2584,299,1
4109,77,2781,3282,0
4110,2995,3479,405,1
4111,5396,2251,3536,1
4112,1604,2957,1487,1
4113,2879,41,1888,1
4114,2720,3364,56,1
4115,3595,3415,1874,0
4116,2000,788,463,0
4117,5510,1610,1547,0
4118,4725,255,3142,1
4119,3825,753,836,1
4120,1464,2320,2313,0
4121,3793,852,1529,1
4122,3608,2048,177,1
4123,2335,2579,1312,1
4124,557,3245,3230,0
4125,2317,708,884,1
4126,818,1326,532,1
4127,781,3454,246,1
4128,3139,3652,1803,0
4129,2209,3133,2401,1
4130,2923,2687,273,0
4131,35,2846,3418,1
4132,5176,1900,1547,0
4133,3708,2083,3249,0
4134,4114,1334,353,1
4135,375,3135,1662,1
4136,2113,798,2455,1
4137,3468,2482,1690,1
4138,5538,2453,1043,0
4139,2897,2301,3241,0
4140,865,2043,527,0
4141,697,3097,3604,1
4142,4162,1849,1156,0
4143,1737,2846,988,1
4144,3856,364,1384,1
4145,2977,320,521,0
4146,3900,638,2195,0
4147,3181,1768,638,1
4148,4906,641,394,0
4149,1260,3434,2892,1
4150,2916,124,3180,1
4151,1936,3541,2501,0
4152,1857,2836,1692,0
4153,2192,866,361,1
4154,414,1884,3335,1
4155,4823,3586,417,0
4156,258,2738,2473,1
4157,1525,290,282,0
4158,1325,2772,1095,1
4159,4244,2660,2478,0
4160,5366,3241,733,1
4161,723,3292,52,0
4162,3738,1828,412,0
4163,2014,1750,2068,1
4164,3205,639,1823,0
4165,5033,2807,2375,1
4166,4049,1670,1653,0
4167,5314,1188,517,1
4168,3772,981,562,1
4169,5255,920,2354,0
4170,67,2100,1386,1
4171,3948,1611,2721,0
4172,4582,448,3373,1
4173,270,40,2063,1
4174,4941,1395,507,1
4175,4918,2871,3454,0
4176,5586,2463,2740,0
4177,2106,133,2327,0
4178,70,1883,1821,0
4179,5830,274,2451,0
4180,2080,1895,2353,0
4181,281,3294,3549,1
4182,2568,3691,208,0
4183,4446,2609,2026,0
4184,6028,186,1986,1
4185,2935,3508,4,1
4186,3397,2045,1733,1
4187,4556,566,2509,0
4188,4065,2726,2799,1
4189,4076,1018,2320,1
4190,2986,2862,762,0
4191,3542,2993,1310,0
4192,2408,890,1618,1
4193,1434,2898,2138,0
4194,3006,705,3576,1
4195,3213,2385,3175,1
4196,4277,2340,3118,1
4197,3533,1760,3007,0
4198,2166,2507,1462,0
4199,1023,3286,3145,1
4200,1453,2380,1787,0
4201,4132,85,555,0
4202,2375,2733,1546,1
4203,1861,2298,3476,1
4204,2537,269,1397,1
4205,2845,2987,964,0
4206,1299,810,1601,1
4207,1461,2002,678,1
4208,3249,3214,1123,0
4209,4011,768,1695,1
4210,1880,1474,2031,1
4211,92,3682,405,1
4212,5224,192,1015,0
4213,5709,287,1014,0
4214,5819,2419,595,0
4215,1259,3593,2167,1
4216,3106,1221,572,0
4217,2715,2443,603,1
4218,2168,2959,849,0
4219,2182,968,3298,0
4220,4737,448,1459,0
4221,2444,1900,2424,0
4222,385,3211,1431,1
4223,1687,1468,129,1
4224,5598,1997,2141,0
4225,774,274,3316,0
4226,259,2503,566,1
4227,4978,406,439,0
4228,1832,2398,1661,1
4229,5295,991,3503,1
4230,1637,2073,742,0
4231,3863,37,1311,0
4232,4929,3369,1712,1
4233,5025,1819,2184,1
4234,4181,431,1965,1
4235,4902,214,1201,1
4236,735,2175,1883,0
4237,19,2305,799,1
4238,3047,2871,3032,0
4239,4608,3566,1591,1
4240,2880,1524,630,0
4241,589,1114,1283,1
4242,2201,2471,352,1
4243,709,3270,962,1
4244,4939,2181,127,1
4245,2626,2970,3354,1
4246,2533,1431,3600,0
4247,3701,647,590,0
4248,922,244,946,0
4249,2100,1833,2468,1
4250,4677,2170,1631,1
4251,5665,3443,602,1
4252,5180,1385,3537,1
4253,1372,1,304,0
4254,3906,397,2031,1
4255,1638,3384,3145,1
4256,3238,685,308,1
4257,432,1133,1146,1
4258,151,3489,1584,1
4259,1582,82,169,0
4260,765,3070,3019,1
4261,136,1991,1598,1
4262,2034,2486,1071,1
4263,4070,3666,2106,0
4264,666,2666,2236,1
4265,926,1537,2223,0
4266,1900,1975,286,1
4267,4960,2382,3028,1
4268,5371,2768,148,0
4269,134,3010,1121,1
4270,1064,3146,1969,0
4271,2089,3419,1865,1
4272,5948,2985,292,1
4273,5963,2020,1565,0
4274,2268,502,1386,1
4275,3086,1035,2087,0
4276,5719,665,1040,0
4277,5575,2985,1186,0
4278,4758,2099,3529,0
4279,1297,1225,1900,1
4280,4493,203,2709,1
4281,3095,1693,3122,0
4282,1108,2772,166,0
4283,3843,3005,422,1
4284,5777,1253,1013,0
4285,3,3142,1471,0
4286,1706,111,3301,1
4287,2284,2936,405,1
4288,4576,508,1545,1
4289,5823,1900,2470,0
4290,5478,3052,1555,1
4291,5638,1986,1625,1
4292,746,1886,980,0
4293,2695,1631,2830,1
4294,5339,1200,1103,0
4295,4291,3553,241,1
4296,2572,49,566,0
4297,1691,3085,3620,0
4298,4408,2648,3038,0
