,UserID,Item1,Item2,bitClassification
3243,3789,1631,3225,0
3244,5262,325,995,0
3245,3590,3665,1874,0
3246,2107,507,3556,0
3247,5077,2257,2398,0
3248,1138,3072,3328,0
3249,3746,287,40,0
3250,4394,3704,2575,0
3251,1503,2783,1743,1
3252,5055,73,2524,1
3253,4262,2261,2217,0
3254,1462,1373,1436,0
3255,78,1281,129,1
3256,5843,3085,2908,0
3257,3351,509,1112,1
3258,772,2241,1158,0
3259,1633,2087,1377,0
3260,88,754,974,1
3261,566,178,1351,0
3262,2428,3640,2044,0
3263,599,3393,2914,0
3264,3872,65,575,1
3265,207,448,3154,0
3266,2837,1743,2886,0
3267,4738,638,1289,0
3268,2237,2449,3106,1
3269,4963,3430,3224,1
3270,4858,2077,1439,0
3271,4304,761,1436,1
3272,458,2408,290,1
3273,4170,2689,3062,1
3274,829,1670,3553,0
3275,2382,278,2167,1
3276,3884,3635,277,1
3277,5506,3652,2184,0
3278,209,2259,3165,0
3279,1385,1078,1601,1
3280,1701,3551,2633,0
3281,1803,3145,842,1
3282,5277,3566,1880,0
3283,3298,3187,2682,1
3284,1308,2320,673,1
3285,5542,1708,2985,0
3286,3150,152,2339,1
3287,2602,450,1677,1
3288,4015,858,1158,1
3289,5711,2194,259,0
3290,4923,960,772,1
3291,3735,3681,1601,0
3292,2564,2588,3317,0
3293,4598,2489,2407,1
3294,2028,2924,3118,1
3295,341,1888,281,1
3296,1329,920,2013,0
3297,2663,3031,2902,1
3298,2632,3213,3685,1
3299,1078,421,2324,1
3300,5215,3537,2884,0
3301,4483,1153,2240,0
3302,249,1285,1446,0
3303,1494,1268,115,1
3304,4995,1224,1594,1
3305,5306,3209,2261,1
3306,5600,3285,535,1
3307,1190,1898,3001,1
3308,5597,135,902,0
3309,2820,2895,3500,1
3310,2024,1677,1953,0
3311,4383,3635,3398,1
3312,1947,1053,3476,1
3313,1222,1782,1095,1
3314,402,1965,2486,0
3315,1471,814,308,0
3316,4928,308,3432,0
3317,4008,1529,479,1
3318,1043,2139,2324,1
3319,5415,2357,287,0
3320,4422,3276,1,1
3321,2887,510,3632,0
3322,4492,1833,2580,0
3323,1904,1066,1344,1
3324,1448,647,1807,1
3325,2023,563,1886,1
3326,5034,3686,877,1
3327,2911,1760,2696,1
3328,3639,977,255,1
3329,3003,226,538,1
3330,5633,1865,549,1
3331,3876,2394,3158,1
3332,428,2099,3047,0
3333,5071,1461,149,0
3334,76,1621,540,0
3335,3928,855,3532,0
3336,5756,3195,3677,1
3337,4343,192,1693,0
3338,138,2167,3208,0
3339,2282,2370,2355,1
3340,5782,3057,2050,0
3341,5204,52,1162,1
3342,1769,980,127,1
3343,1930,3429,406,1
3344,2816,266,18,1
3345,1469,2215,888,0
3346,3180,2425,2800,0
3347,2757,2450,320,1
3348,2768,451,1620,1
3349,5416,406,2996,0
3350,5325,2637,1162,1
3351,3169,3445,2935,0
3352,4920,565,2407,1
3353,749,2431,809,0
3354,4432,1831,1253,1
3355,976,982,2718,1
3356,1657,580,28,1
3357,228,1006,3684,1
3358,2860,1428,1399,0
3359,58,1344,3597,0
3360,4192,1419,3088,0
3361,4160,2511,1626,1
3362,3956,1268,1965,0
3363,4988,2798,1112,0
3364,5276,2274,1869,0
3365,5592,581,2431,1
3366,1993,1253,405,0
3367,5448,2050,3015,1
3368,1500,2178,3585,1
3369,3980,1832,1,1
3370,915,2327,1019,1
3371,4466,2187,2681,1
3372,5221,2681,3225,0
3373,2674,1209,1128,0
3374,5113,2830,3137,0
3375,3589,192,1201,1
3376,1631,1324,1601,1
3377,338,3394,1350,1
3378,525,2538,2560,0
3379,4759,2744,425,1
3380,2539,2074,1222,1
3381,6037,2993,745,1
3382,125,713,2530,1
3383,4612,3420,2444,1
3384,1324,124,1642,1
3385,5051,2066,2953,1
3386,2283,3137,3238,1
3387,91,1661,2099,1
3388,106,738,447,1
3389,3662,949,3461,1
3390,2053,314,3386,1
3391,5870,3429,2993,1
3392,650,1553,1113,1
3393,1440,703,3268,0
3394,5636,1555,2532,1
3395,1663,127,745,0
3396,5535,710,3146,0
3397,2578,2115,352,0
3398,1509,3640,313,0
3399,885,2491,1601,1
3400,3737,457,3551,1
3401,3651,3127,974,0
3402,1830,2462,814,1
3403,3819,170,624,0
3404,498,3147,2246,1
3405,1995,3689,127,1
3406,4183,287,1071,0
3407,4652,310,18,0
3408,3975,2760,3671,0
3409,3288,2338,352,0
3410,5713,687,2458,1
3411,3365,435,926,0
3412,4522,629,988,0
3413,3426,2417,635,0
3414,4382,1782,2432,1
3415,4487,1961,1726,1
3416,408,50,213,0
3417,5814,2993,1243,0
3418,290,3154,2861,0
3419,2016,1015,406,1
3420,4890,3576,2379,1
3421,291,2729,964,0
3422,3907,3084,3533,1
3423,4739,3365,675,0
3424,5671,2870,2248,1
3425,5900,2496,788,1
3426,4661,833,1738,0
3427,4358,404,3390,1
3428,4021,1240,664,1
3429,623,1066,3100,0
3430,5081,3666,641,1
3431,4355,914,1183,1
3432,887,745,366,0
3433,5,1538,1486,0
3434,3787,839,2099,1
3435,5552,1867,2207,1
3436,4799,2012,2758,0
3437,157,2019,2068,1
3438,6015,2587,2956,0
3439,5368,3216,2524,1
3440,3929,2817,2898,1
3441,2801,2840,1823,0
3442,1381,1095,1341,0
3443,824,237,794,1
3444,5056,1571,1524,1
3445,559,3261,273,1
3446,4133,3200,3015,0
3447,4109,3595,250,0
3448,2517,2168,3405,1
3449,2298,692,751,1
3450,5585,762,2101,1
3451,840,3158,3562,0
3452,1094,40,189,1
3453,5619,2102,1860,1
3454,2996,334,1642,1
3455,4784,2301,1782,1
3456,1499,449,638,0
3457,2295,726,730,1
3458,3212,3093,2895,1
3459,260,532,630,0
3460,4020,1342,1344,1
3461,509,2162,71,1
3462,2275,1702,1825,0
3463,4572,3009,1534,1
3464,5640,1431,1323,1
3465,296,42,2564,1
3466,2481,2211,1573,0
3467,692,3501,3212,1
3468,4481,3007,2457,0
3469,591,1225,629,1
3470,5901,3694,1828,0
3471,894,352,91,1
3472,3864,60,1099,0
3473,1593,3567,2353,0
3474,3716,826,1574,1
3475,1024,331,3582,1
3476,4593,1487,1113,1
3477,2253,2073,3564,1
3478,1584,2102,2167,0
3479,2232,353,170,1
3480,2510,3544,281,1
3481,4395,2745,2339,1
3482,5556,3668,1469,0
3483,5549,3001,2897,0
3484,380,814,2487,0
3485,2960,1332,3519,1
3486,5930,1237,3450,0
3487,627,183,1310,1
3488,899,1439,1003,1
3489,1594,2179,2407,1
3490,2215,3112,241,0
3491,3764,1725,1486,1
3492,3297,1748,1448,0
3493,927,1189,2935,0
3494,3592,920,1162,0
3495,5564,888,3238,1
3496,1802,794,181,1
3497,4056,2805,258,1
3498,4293,14,528,0
3499,2791,2261,1417,0
3500,3826,2390,1092,1
3501,103,1435,254,0
3502,3384,2473,3649,0
3503,362,856,241,1
3504,3986,2090,3615,1
3505,4399,3666,3538,0
3506,601,2101,259,0
3507,4767,3636,1505,1
3508,5109,2990,598,0
3509,4272,3635,1529,0
3510,455,2272,575,1
3511,1818,3275,1353,0
3512,5378,1869,3593,0
3513,1823,948,278,1
3514,5094,1329,1581,0
3515,776,307,3542,0
3516,2881,463,3163,1
3517,545,1877,1360,0
3518,1618,178,2863,0
3519,2604,1158,473,1
3520,3944,1064,731,0
3521,1387,3276,3423,1
3522,3407,320,1926,0
3523,1623,568,1677,1
3524,2196,375,3631,0
3525,3030,565,2555,0
3526,5715,2390,2261,1
3527,971,3326,3335,0
3528,955,1087,2648,0
3529,2612,782,3532,0
3530,198,726,565,1
3531,5218,1849,72,0
3532,2188,406,664,0
3533,953,466,1986,0
3534,910,1308,3337,0
3535,3936,3532,2776,0
3536,272,2141,1993,1
3537,5285,1397,3671,0
3538,2767,710,3540,0
3539,1150,2431,814,1
3540,4190,296,1440,1
3541,4604,1331,1189,1
3542,5752,1117,1486,0
3543,4214,406,2450,0
3544,1807,568,3524,0
3545,4480,1181,962,0
3546,4135,3692,706,1
3547,5766,775,538,0
3548,5603,2889,1688,0
3549,1556,1307,2658,0
3550,3913,928,325,0
3551,5483,1608,1898,0
3552,3706,2570,1264,1
3553,5274,137,359,1
3554,1191,3154,2357,0
3555,294,2812,428,1
3556,3502,964,14,1
3557,3247,1230,678,0
3558,2546,2524,3541,1
3559,374,1159,240,1
3560,2410,60,3587,0
3561,979,1568,2616,1
3562,1015,2121,274,0
3563,2236,3009,2866,0
3564,453,2014,476,1
3565,991,3299,1225,1
3566,2584,3106,880,0
3567,1061,3003,2625,0
3568,1796,2830,1271,0
3569,5260,423,943,0
3570,2696,662,3303,0
3571,5887,1200,1990,1
3572,3918,982,1234,1
3573,1296,981,833,0
3574,3950,556,2513,0
3575,190,166,1785,0
3576,194,3698,2335,1
3577,2008,2186,1369,1
3578,5074,18,676,0
3579,3033,1466,3100,0
3580,3888,2425,548,0
3581,838,375,2836,1
3582,4826,2448,3117,1
3583,1089,2425,1626,0
3584,5311,1900,1427,1
3585,5347,531,3243,0
3586,500,321,161,1
3587,4748,3500,2037,0
3588,5942,3007,1996,0
3589,4716,124,2673,1
3590,5205,1568,2807,1
3591,237,2471,3500,0
3592,1824,2765,3605,0
3593,1446,2486,3423,1
3594,3593,247,1047,0
3595,5520,1785,2745,0
3596,5346,319,2101,1
3597,3305,3113,858,1
3598,3427,634,1869,0
3599,3058,1460,773,1
3600,1228,1062,2183,0
3601,3401,1365,1707,1
3602,2240,1621,1435,1
3603,5634,1662,2081,0
3604,2373,265,2990,1
3605,5750,1271,273,0
3606,3336,1662,1771,1
3607,1794,3701,1153,1
3608,720,2507,1360,0
3609,4356,2047,1432,0
3610,3689,3009,2357,0
3611,3566,361,432,0
3612,5837,3190,1071,1
3613,882,1782,2476,0
3614,3345,2664,2749,0
3615,5786,3522,1,1
3616,4256,1614,1225,0
3617,2964,3695,2106,1
3618,3158,3276,3598,1
3619,1925,2628,861,0
3620,604,1264,961,0
3621,4274,1268,1253,1
3622,3293,1225,3086,1
3623,2476,3048,3235,1
3624,5452,1922,1338,1
3625,96,692,1102,0
3626,4169,810,3435,1
3627,4982,1162,463,0
3628,4989,814,3005,0
3629,4509,2333,1670,0
3630,1098,3381,1095,1
3631,2267,39,3267,0
3632,2224,3373,192,0
3633,700,369,2169,0
3634,1991,87,2597,1
3635,3721,3476,2730,0
3636,624,1380,2009,0
3637,1989,1324,1524,0
3638,3085,1439,4,1
3639,5481,119,2425,1
3640,2048,2765,2734,1
3641,3458,2032,1174,1
3642,1662,1965,299,1
3643,1605,1268,64,0
3644,2124,1112,1087,0
3645,3934,509,1394,1
3646,4025,265,3663,1
3647,3862,1159,2227,0
3648,5038,2462,2471,0
3649,49,1115,2717,0
3650,2190,2401,3598,0
3651,484,3334,3292,1
3652,2827,675,1183,0
3653,5612,1679,133,1
3654,1756,408,402,0
3655,4592,162,1243,0
3656,1328,85,2214,1
3657,2138,1386,1099,1
3658,2420,510,667,0
3659,3183,3575,791,0
3660,2040,3353,2215,1
3661,3577,3180,736,0
3662,3725,3393,18,1
3663,2433,65,1306,0
3664,5023,2524,1678,0
3665,3392,3373,3575,0
3666,3263,565,3519,1
3667,2321,2731,3005,1
3668,1695,799,772,0
3669,3891,2705,2291,0
3670,3125,405,140,0
3671,2195,2764,354,0
3672,5758,2567,125,1
3673,3536,1338,3224,0
3674,4166,3451,2211,1
3675,5049,3238,307,1
3676,527,1264,1807,1
3677,3444,1164,2970,0
3678,1264,222,1094,0
3679,4033,2956,1375,1
3680,3910,3593,164,1
3681,4239,2827,842,1
3682,618,517,1849,1
3683,4635,532,972,0
3684,2913,2487,466,0
3685,3867,710,2090,0
3686,1718,1267,3675,1
3687,3380,3203,1307,1
3688,5990,240,552,1
3689,2397,2141,3239,1
3690,2187,1314,3190,0
3691,1876,3154,1172,1
3692,187,3155,192,0
3693,2322,287,2023,0
3694,1927,90,357,1
3695,433,1071,98,0
3696,1597,1642,3567,0
3697,2957,3057,320,1
3698,1837,463,3064,1
3699,4689,2899,3474,0
3700,2716,1011,298,0
3701,2326,2862,1380,0
3702,598,3023,1596,1
3703,4785,2567,2865,0
3704,3624,3010,1669,0
3705,1921,2308,2614,1
3706,3304,3276,607,1
3707,3691,3373,2555,0
3708,2280,404,3317,1
3709,4489,1432,810,1
3710,3834,3216,3398,0
3711,370,1199,1268,0
3712,84,433,1314,1
3713,206,595,3587,1
3714,3036,2263,2797,0
3715,4171,2313,2013,0
3716,2063,1833,2626,1
3717,6000,788,557,1
3718,3060,1961,3677,1
3719,3507,475,499,0
3720,1953,1213,648,0
3721,4490,60,1556,0
3722,242,2936,2990,1
3723,3531,3354,2409,0
3724,5902,3350,3359,0
3725,1112,40,1736,0
3726,1070,3330,3337,0
3727,871,1726,119,1
3728,4496,3554,1221,0
3729,4992,776,2986,1
3730,322,3575,129,0
3731,5403,2393,1461,1
3732,4331,3163,645,1
3733,5701,2824,241,1
3734,2771,985,166,1
3735,1994,1760,222,0
3736,2227,539,2147,0
3737,1144,334,1081,0
3738,4249,3449,532,1
3739,4687,1253,3649,0
3740,5154,3100,3397,1
3741,1528,3597,2044,1
3742,4539,603,1112,1
3743,2159,3541,1712,0
3744,1238,638,963,1
3745,438,1037,3086,0
3746,4682,1380,1399,0
3747,3509,2338,1953,1
3748,470,2417,2419,1
3749,2781,3423,2448,0
3750,3018,870,565,0
3751,6039,606,2738,0
3752,2402,1469,1546,1
3753,2505,756,3032,1
3754,224,647,3106,0
3755,3193,974,1584,1
3756,5280,1019,1251,1
3757,3821,3649,2080,1
3758,2842,3209,1715,0
3759,1019,2524,2592,0
3760,1438,1380,2880,1
3761,6022,3244,2394,0
3762,4464,34,3666,1
3763,2208,3614,120,0
3764,3327,3677,398,0
3765,1444,1373,1616,0
3766,2467,122,2683,1
3767,2140,383,358,1
3768,3411,2697,788,0
3769,4925,2964,634,1
3770,5270,2661,1926,1
3771,2714,2155,3165,1
3772,3654,319,609,1
3773,3091,1546,1153,1
3774,2549,1584,884,1
3775,1481,2913,2143,0
3776,2260,146,836,1
3777,2005,37,821,1
3778,1920,3119,2099,1
3779,2640,3467,682,0
3780,1206,2263,1357,1
3781,244,3084,539,1
3782,1084,1670,2735,1
3783,1319,2101,1286,0
3784,107,3005,791,1
3785,3987,3631,3614,1
3786,4046,1567,307,1
3787,2770,629,3541,1
3788,1867,1071,2010,0
3789,2691,838,1484,0
3790,3321,2867,1487,0
3791,625,3231,1719,0
3792,1028,61,3210,0
3793,3313,2272,557,1
3794,4101,855,1832,0
3795,4563,2101,3092,0
3796,3438,3339,375,1
3797,1576,1529,305,0
3798,5579,3069,2009,0
3799,1475,1611,1310,0
3800,2128,1462,1331,1
3801,1707,310,266,1
3802,1416,1264,162,1
3803,3663,2830,2669,1
3804,3538,1344,2407,1
3805,2808,995,1986,1
3806,5589,726,261,0
3807,2017,195,1565,1
3808,490,1224,266,0
3809,5078,3118,1075,0
3810,2567,2077,2099,1
3811,5487,1815,1164,1
3812,3175,1253,1385,0
3813,4128,1339,255,1
3814,3206,3415,1159,1
3815,5030,532,125,0
3816,5166,3684,1611,1
3817,5649,718,135,1
3818,884,1872,439,0
3819,285,2776,639,1
3820,1760,1400,29,0
3821,4889,2507,995,1
3822,1030,962,3329,1
3823,441,3544,1418,0
3824,3800,2338,2532,0
3825,5370,673,1087,0
3826,5360,357,3593,0
3827,2654,838,35,0
3828,5105,509,287,1
3829,329,333,634,1
3830,3859,1431,3486,1
3831,851,1726,199,1
3832,3143,1002,3314,0
3833,1286,3373,1266,0
3834,3309,3035,406,1
3835,4469,3266,531,1
3836,160,1144,3373,1
3837,5981,629,299,1
3838,1033,3018,3127,0
3839,1931,1603,1693,1
3840,4289,1825,2420,0
3841,3112,656,479,1
3842,907,2628,2183,0
3843,3467,2103,700,0
3844,3448,1794,1310,1
3845,716,3541,2681,0
3846,1361,463,3117,0
3847,789,50,2265,0
3848,2559,1629,2333,1
3849,4041,2656,2449,0
3850,2279,2431,2862,0
3851,3636,241,1677,0
3852,1812,377,3079,1
3853,1877,1599,274,1
3854,4883,2590,1050,0
3855,1840,3604,845,0
3856,5616,1338,3062,1
3857,743,1782,3387,1
3858,4573,2007,2656,1
3859,5375,2380,3154,0
3860,5934,334,369,1
3861,27,154,3353,1
3862,874,2637,56,1
3863,83,997,2578,0
3864,5647,3196,2836,0
3865,2607,3110,1337,1
3866,202,1710,3085,0
3867,4072,1595,633,0
3868,120,307,2166,0
3869,1795,284,266,1
3870,3897,3545,1200,1
3871,3747,405,1584,0
3872,5438,297,2789,1
3873,2312,1652,1828,0
3874,4364,3402,2231,0
3875,252,1835,1232,1
3876,5227,2099,2938,0
3877,4324,1816,2071,0
3878,3973,1487,3010,0
3879,758,1898,3400,1
3880,271,2631,1972,1
3881,3355,665,3467,0
3882,3254,2167,3635,1
3883,1240,3681,2883,1
3884,568,1642,2135,0
3885,1123,3695,838,1
3886,2174,81,3367,1
3887,212,1498,3346,0
3888,3043,1221,2436,0
3889,5791,2124,3346,1
3890,1417,1693,686,0
3891,3094,2888,2883,0
3892,4804,423,2986,0
3893,503,602,2862,1
3894,4161,3069,2608,1
3895,1934,1773,583,0
3896,5400,2814,3154,0
3897,216,127,170,0
3898,1311,423,1436,0
3899,6005,512,408,1
3900,1026,527,2388,1
3901,2213,741,1492,1
3902,1066,2379,324,1
3903,5833,2643,3112,1
3904,3786,2453,876,0
3905,5432,3145,1652,0
3906,4378,606,3194,0
3907,2489,3572,647,0
3908,1870,726,1704,0
3909,5003,1286,1993,0
3910,1429,40,1154,1
3911,1655,2261,1458,0
3912,4259,359,3681,0
3913,3280,3301,672,0
3914,3532,2246,3028,0
3915,4040,3536,1684,1
3916,4284,1153,1596,1
3917,4917,3072,281,1
3918,3480,266,2261,1
3919,5998,2524,2491,0
3920,945,3509,2525,1
3921,3161,920,3640,0
3922,1115,2983,1003,1
3923,1822,2254,2167,1
3924,273,1115,3145,1
3925,647,2899,1986,1
3926,5625,359,2458,1
3927,3299,45,3523,1
3928,5793,788,2044,0
3929,143,1957,1042,0
3930,5602,1143,1439,1
3931,3388,2220,3701,0
3932,5072,3050,2830,1
3933,1211,1534,184,0
3934,215,1972,1002,0
3935,5198,1037,1128,0
3936,403,334,449,1
3937,1363,494,1426,0
3938,3396,199,2860,0
3939,5717,1867,1440,0
3940,4332,2970,2458,1
3941,3228,494,924,0
3942,3795,274,1965,0
3943,2206,173,161,1
3944,1136,1515,3557,1
3945,3272,2697,344,0
3946,5282,876,1938,0
3947,5263,2445,1726,0
3948,632,842,240,0
3949,864,817,1047,1
3950,4904,1186,1307,0
3951,532,2305,602,1
3952,2325,1311,37,1
3953,5748,465,170,1
3954,1081,2681,83,0
3955,371,3523,924,0
3956,2669,2765,2980,0
3957,2580,2560,541,0
3958,3629,129,2462,0
3959,5289,65,557,1
3960,3360,2353,1556,1
3961,1532,2379,90,0
3962,1424,2918,127,1
3963,2702,2090,2407,1
3964,4964,3354,2422,1
3965,2026,2266,2422,1
3966,1612,476,3510,0
3967,2731,30,2324,0
3968,2500,2388,968,0
3969,1008,1642,565,1
3970,2596,246,2764,0
3971,1752,3225,241,1
3972,4341,1807,3005,0
3973,4335,15,983,1
3974,2362,591,2324,1
3975,4124,2818,1154,1
3976,173,3114,2101,1
3977,536,2852,3476,1
3978,2528,2248,69,1
3979,4290,3538,218,1
3980,737,2567,2407,0
3981,5214,2168,463,1
3982,2438,467,1218,1
3983,5466,2320,3666,1
3984,4187,1227,3323,1
3985,4477,3523,779,0
3986,4053,1584,1112,0
3987,4064,691,1410,0
3988,2725,204,1146,0
3989,3943,163,1982,0
3990,1176,423,1239,1
3991,3368,1856,2772,1
3992,1337,2737,2013,1
3993,4012,2694,361,1
3994,5666,405,1809,0
3995,2007,2524,2301,1
3996,970,2416,1555,1
3997,3124,217,2834,1
3998,782,3221,615,0
3999,4721,1246,1435,1
4000,5760,2054,2502,0
4001,5011,1712,2518,0
4002,806,2273,1338,1
4003,4587,2493,2458,1
4004,4824,3635,2580,0
4005,4348,2563,934,1
4006,1014,176,634,1
4007,4406,369,2734,0
4008,1996,2608,1743,1
4009,4216,307,2261,0
4010,3865,3500,408,1
4011,1685,2218,1310,0
4012,1166,918,120,0
4013,1402,775,3527,1
4014,3295,2484,3615,1
4015,2733,1834,675,0
4016,4643,1071,1285,0
4017,2894,3411,1743,0
4018,3391,3652,2167,0
4019,860,638,2673,0
4020,4948,4,3060,0
4021,5479,449,549,1
4022,4143,273,738,0
4023,3923,1692,2626,1
4024,3184,775,1891,0
4025,2469,1756,261,1
4026,2436,3671,2868,0
4027,1999,8,1117,0
4028,4004,161,2898,0
4029,5725,3435,2060,0
4030,4650,1556,2793,0
4031,2002,1926,1747,0
4032,5812,3677,1630,1
4033,4926,2760,1499,0
4034,4699,1095,2380,0
4035,5813,2886,2543,0
4036,1025,763,833,0
4037,2914,2211,2374,0
4038,389,3367,1910,1
4039,4588,1123,1555,1
4040,5502,2660,1462,0
4041,2368,1712,410,0
4042,2655,1066,3316,0
4043,4669,3318,1828,1
4044,2734,662,3069,1
4045,3613,1622,2519,0
4046,2867,3015,2291,0
4047,2012,1201,60,1
4048,5845,2602,920,0
4049,4350,463,1220,0
4050,5155,3652,696,0
4051,5962,3373,1307,0
4052,356,102,2473,0
4053,1540,1639,2760,1
4054,5503,1712,2936,1
4055,1256,1478,2102,1
4056,1640,3587,735,0
4057,197,713,473,1
4058,4242,547,199,1
4059,3813,1898,1926,1
4060,4540,255,408,0
4061,1831,962,2830,0
4062,3052,261,290,1
4063,457,217,1603,1
4064,1334,2493,3435,1
4065,360,87,3467,1
4066,3598,3444,3461,0
4067,5873,3103,1828,1
4068,4075,109,2971,1
4069,3702,1596,3658,0
4070,3000,2047,1336,0
4071,4562,920,876,1
4072,570,3150,3265,0
4073,519,3197,3386,0
4074,2784,3689,1630,0
4075,5319,2369,1906,1
4076,30,1596,241,1
4077,1838,2088,1800,0
4078,5584,3533,2394,1
4079,1110,1992,2167,1
4080,1489,1223,926,1
4081,5096,1462,1011,1
4082,5380,1007,471,1
4083,1339,580,2625,1
4084,2387,1809,1041,1
4085,2811,3402,2473,0
4086,5828,119,2914,0
4087,3790,3536,2789,1
4088,510,3610,634,1
4089,2895,2777,1529,0
4090,2225,3423,723,0
4091,5878,1546,3394,0
4092,199,260,3476,1
4093,2266,1604,501,0
4094,3472,2214,1765,0
4095,2648,3397,718,1
4096,4014,1201,2375,0
4097,3200,638,1474,0
4098,5664,1596,1286,0
4099,578,2379,3026,0
4100,5967,1128,888,0
4101,5043,3667,2868,1
4102,1491,3373,3246,0
4103,3162,3476,3631,0
4104,5655,1529,506,1
4105,3057,577,255,1
4106,778,1338,2458,1
4107,5337,290,3494,0
4108,225,3200,2562,0
4109,77,2019,2580,0
4110,2995,3118,1974,0
4111,5396,314,1485,1
4112,1604,1369,124,1
4113,2879,2931,1397,1
4114,2720,1656,726,1
4115,3595,1996,3035,0
4116,2000,2760,2525,1
4117,5510,21,3163,1
4118,4725,1230,2777,1
4119,3825,937,1392,0
4120,1464,1521,3301,1
4121,3793,982,2983,1
4122,3608,1217,1068,0
4123,2335,274,2953,0
4124,557,1555,2608,1
4125,2317,2524,587,0
4126,818,2770,1264,1
4127,781,3593,3541,1
4128,3139,320,1815,0
4129,2209,3541,672,1
4130,2923,2183,1743,1
4131,35,2326,2519,0
4132,5176,1948,2643,1
4133,3708,1171,2006,1
4134,4114,3635,2402,0
4135,375,1723,290,1
4136,2113,2990,2628,1
4137,3468,65,366,1
4138,5538,2797,2346,0
4139,2897,3107,1384,0
4140,865,2457,1469,0
4141,697,3534,2124,1
4142,4162,1026,1740,0
4143,1737,1003,2273,0
4144,3856,1438,60,1
4145,2977,222,3604,1
4146,3900,1760,299,1
4147,3181,3226,491,1
4148,4906,412,3398,1
4149,1260,2060,2174,0
4150,2916,3627,2013,1
4151,1936,2689,509,0
4152,1857,3527,192,0
4153,2192,685,383,1
4154,414,2993,2984,0
4155,4823,2016,1925,0
4156,258,1832,274,1
4157,1525,2935,1200,0
4158,1325,2288,629,1
4159,4244,3652,2604,1
4160,5366,718,662,1
4161,723,2648,3097,0
4162,3738,3124,764,0
4163,2014,3604,3582,0
4164,3205,83,3203,1
4165,5033,3419,1344,0
4166,4049,1388,3365,0
4167,5314,2648,2491,1
4168,3772,2228,1749,0
4169,5255,3224,247,0
4170,67,287,2261,1
4171,3948,2908,2830,1
4172,4582,2784,3003,1
4173,270,2468,2800,1
4174,4941,313,767,1
4175,4918,3634,127,1
4176,5586,410,1965,0
4177,2106,231,2394,1
4178,70,2352,1661,1
4179,5830,639,261,0
4180,2080,2308,3034,0
4181,281,2401,1584,1
4182,2568,2453,2884,0
4183,4446,432,3123,1
4184,6028,1555,803,1
4185,2935,788,2723,1
4186,3397,880,512,0
4187,4556,1993,3114,0
4188,4065,3615,2987,0
4189,4076,988,2790,0
4190,2986,2683,528,0
4191,3542,2112,2031,1
4192,2408,1071,710,1
4193,1434,817,2763,0
4194,3006,3224,357,0
4195,3213,274,3476,0
4196,4277,2261,3216,0
4197,3533,3519,497,1
4198,2166,2697,1421,0
4199,1023,3457,310,1
4200,1453,129,1011,0
4201,4132,2705,1471,0
4202,2375,405,1396,0
4203,1861,3411,1621,0
4204,2537,3573,8,1
4205,2845,213,854,1
4206,1299,1193,1732,1
4207,1461,1253,953,0
4208,3249,1400,1601,0
4209,4011,977,738,0
4210,1880,3,188,0
4211,92,2648,1689,0
4212,5224,2214,557,0
4213,5709,639,1385,0
4214,5819,3226,2580,0
4215,1259,3587,1874,1
4216,3106,2883,126,1
4217,2715,773,3267,0
4218,2168,2019,2661,0
4219,2182,881,1546,1
4220,4737,2141,2734,0
4221,2444,3035,2626,0
4222,385,497,3429,1
4223,1687,2417,2101,0
4224,5598,2783,645,1
4225,774,2080,1466,0
4226,259,3668,3432,1
4227,4978,92,1095,1
4228,1832,2261,1775,0
4229,5295,860,1144,0
4230,1637,982,669,0
4231,3863,975,3214,1
4232,4929,1130,1037,1
4233,5025,1669,8,1
4234,4181,625,1483,1
4235,4902,3523,3219,0
4236,735,3209,2167,1
4237,19,2839,1357,0
4238,3047,3003,1225,0
4239,4608,3585,1557,0
4240,2880,2827,1397,1
4241,589,2971,3666,1
4242,2201,2102,1,1
4243,709,882,1111,0
4244,4939,2638,3305,0
4245,2626,1227,1594,0
4246,2533,1704,580,1
4247,3701,1201,3042,0
4248,922,1217,1275,0
4249,2100,449,2532,1
4250,4677,1712,937,1
4251,5665,349,1708,0
4252,5180,1651,3172,1
4253,1372,1524,256,0
4254,3906,479,1957,0
4255,1638,1601,1173,1
4256,3238,1579,1172,0
4257,432,856,710,1
4258,151,129,3705,0
4259,1582,2629,1111,1
4260,765,2329,1201,0
4261,136,538,775,0
4262,2034,1816,2664,0
4263,4070,3163,241,0
4264,666,1642,2765,0
4265,926,2329,1993,1
4266,1900,566,307,1
4267,4960,2141,369,0
4268,5371,3266,1253,1
4269,134,2524,1397,0
4270,1064,3319,2761,1
4271,2089,25,1461,0
4272,5948,477,3118,1
4273,5963,2831,895,1
4274,2268,1095,775,0
4275,3086,3461,1487,0
4276,5719,2736,2630,0
4277,5575,575,2240,0
4278,4758,811,2830,0
4279,1297,2473,2306,0
4280,4493,349,3600,1
4281,3095,2047,926,0
4282,1108,1462,1733,0
4283,3843,2718,3640,1
4284,5777,3675,2233,0
4285,3,2312,2971,1
4286,1706,2357,290,0
4287,2284,1596,3595,0
4288,4576,1306,366,1
4289,5823,2167,3684,0
4290,5478,2017,320,1
4291,5638,3645,1154,1
4292,746,641,2819,0
4293,2695,520,2892,1
4294,5339,3100,2935,1
4295,4291,307,1687,0
4296,2572,943,3112,1
4297,1691,1759,3145,1
4298,4408,2695,1715,0
